timestamp,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering
2021-10-04,49112.90234375,0.0187637285934272,1339.0,990.0,668.1038259527479,1.4787154592979836,0.0
2021-10-05,51514.8125,0.0477476105346852,1351.0,990.0,1175.6773699266178,1.465581051073279,0.0
2021-10-06,55361.44921875,0.0720141013773112,1347.0,996.0,1221.298951292602,1.4788418708240534,0.0
2021-10-07,53805.984375,-0.0284987943333465,1376.0,997.0,1754.6510409744276,1.4491279069767442,0.0
2021-10-08,53967.84765625,0.0030037607441677,1395.0,996.0,857.4470877632453,1.4279569892473118,0.0
2021-10-09,54968.22265625,0.0183667929108164,1351.0,999.0,3553.4052524534018,1.4789045151739453,0.0
2021-10-10,54771.578125,-0.003583836316876,1362.0,998.0,2079.528313936512,1.4654919236417034,0.0
2021-10-11,57484.7890625,0.048348962707573,1352.0,996.0,907.4870051899696,1.4733727810650887,0.0
2021-10-12,56041.05859375,-0.0254357635060848,1366.0,997.0,2473.0719461286667,1.4597364568081992,0.0
2021-10-13,57401.09765625,0.0239788148164823,1344.0,996.0,980.2274866766318,1.4821428571428572,0.0
2021-10-14,57321.5234375,-0.0013872457018972,1372.0,995.0,1141.7536416445955,1.4504373177842569,0.0
2021-10-15,61593.94921875,0.0718874583745794,1359.0,1000.0,5596.573172898639,1.471670345842531,0.0
2021-10-16,60892.1796875,-0.0114588846325887,1337.0,995.0,2928.1296182618953,1.488406881077038,0.0
2021-10-17,61553.6171875,0.0108038650675403,1357.0,997.0,1802.475793781331,1.4694178334561532,0.0
2021-10-18,62026.078125,0.0076462923492908,1340.0,1000.0,1271.4612427938475,1.492537313432836,0.0
2021-10-19,64261.9921875,0.0354134436604987,1369.0,997.0,2651.138183741319,1.4550766983199417,0.0
2021-10-20,65992.8359375,0.0265778345420368,1398.0,997.0,3046.6794294016154,1.4263233190271818,0.0
2021-10-21,62210.171875,-0.0590276683907298,1391.0,997.0,694.7131479387126,1.4335010783608917,0.0
2021-10-22,60692.265625,-0.0247022510827044,1379.0,1000.0,2777.489346778043,1.45032632342277,0.0
2021-10-23,61393.6171875,0.0114896048885757,1375.0,1000.0,2142.150038008816,1.4545454545454546,0.0
2021-10-24,60930.8359375,-0.0075664913448871,1336.0,998.0,1214.3400662371564,1.4940119760479045,0.0
2021-10-25,63039.82421875,0.0340272733340043,1348.0,998.0,960.4671312191908,1.4807121661721068,0.0
2021-10-26,60363.79296875,-0.043377186101063,1360.0,997.0,6259.913373888827,1.4661764705882352,0.0
2021-10-27,58482.38671875,-0.0316638438636829,1342.0,994.0,2297.597926850628,1.481371087928465,0.0
2021-10-28,60622.13671875,0.0359344915880246,1368.0,995.0,1496.1498405277343,1.4546783625730997,0.0
2021-10-29,62227.96484375,0.0261443755051544,1317.0,998.0,866.4000499103721,1.5155656795747912,0.0
2021-10-30,61888.83203125,-0.0054647503804901,1372.0,994.0,38715.28373184524,1.4489795918367347,0.0
2021-10-31,61318.95703125,-0.0092506986493585,1360.0,995.0,572.1045823967484,1.463235294117647,0.0
2021-11-01,61004.40625,-0.0051429500650197,1347.0,999.0,542.8493835207972,1.483296213808463,0.0
2021-11-02,63226.40234375,0.0357758773484739,1389.0,1000.0,21113.922342370923,1.4398848092152627,0.0
2021-11-03,62970.046875,-0.004062805617151,1377.0,997.0,3509.2405725846397,1.448075526506899,0.0
2021-11-04,61452.23046875,-0.0243990342546087,1411.0,998.0,895.1100656571914,1.414599574769667,0.0
2021-11-05,61125.67578125,-0.0053281291879674,1395.0,993.0,1988.266532127745,1.4236559139784946,0.0
2021-11-06,61527.48046875,0.0065519084409473,1352.0,999.0,805.8035250675223,1.477810650887574,0.0
2021-11-07,63326.98828125,0.0288276815397843,1358.0,996.0,926.5017671789132,1.466863033873343,0.0
