timestamp,realized_var,garch_var,garchx_var,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering,residual,anomaly_flag,anomaly
2024-07-04,0.0009219240664578,0.0005352833096402,0.0007138458578454,56977.703125,-0.0545790489543485,1487.0,967.0,8470.799939582495,1.3006052454606591,0.0,0.00020807820861239992,1,0
2024-07-05,0.0029788725847611,0.0005890183412823,0.0006585975135996,56662.375,-0.0055496078407522,1502.0,972.0,1569.7447860010243,1.2942743009320905,0.0,0.0023202750711614996,1,0
2024-07-06,3.0798147186138297e-05,0.0008271448928671,0.0010944368625477,58303.5390625,0.0285523856250886,1563.0,983.0,3863.7983421194094,1.2578374920025592,0.0,-0.0010636387153615617,1,0
2024-07-07,0.0008152387248837,0.0007707154931852,0.0008684858298017,55849.109375,-0.0430092171893203,1493.0,978.0,485.669120775627,1.3101138647019424,0.0,-5.324710491800004e-05,1,0
2024-07-08,0.0018497927632381,0.0007943301384736,0.0012766589290036,56705.09765625,0.015210533790654,1457.0,960.0,323.4812613915151,1.3177762525737815,0.0,0.0005731338342345,1,0
2024-07-09,0.0002313603381966,0.0009123723094697,0.0007477187689424,58009.2265625,0.0227379641121494,1416.0,957.0,1375.6038944617032,1.3516949152542372,0.0,-0.0005163584307458,1,0
2024-07-10,0.0005170150119653,0.0008676386991476,0.000533818215293,57742.49609375,-0.0046086733698462,1422.0,970.0,3461.695534274659,1.3628691983122363,0.0,-1.6803203327700076e-05,1,0
2024-07-11,2.123987022992953e-05,0.0008543304745618,0.0006497503431577,57344.9140625,-0.0069092459782691,1461.0,971.0,716.0166861499276,1.3292265571526352,0.0,-0.0006285104729277705,1,0
2024-07-12,4.773767998822773e-05,0.0007950517622997,0.00086328905137,57899.46484375,0.0096239845581038,1468.0,968.0,2273.437758945872,1.318801089918256,0.0,-0.0008155513713817723,1,0
2024-07-13,9.26210787746204e-05,0.000744090403411,0.0007134338803654,59231.953125,0.0227530032425828,1436.0,971.0,655.9698894156068,1.352367688022284,0.0,-0.0006208128015907796,1,0
