timestamp,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering,volatility,volatility_7d,volatility_30d,vol_regime,volume_ma_7,volume_momentum,degree_density,network_activity,cluster
2019-05-30,8319.47265625,-0.0400566479677291,1463.0,996.0,5088.555373659401,1.361585782638414,0.0,0.0016045350464105757,0.0011050242342255958,0.002248998965137653,0.7134441017016511,8114.215761027505,0.6271161038260382,0.0,6928.504650942942,0
2019-05-31,8574.501953125,0.0301940399349085,1484.0,992.0,10157.76131728298,1.3369272237196763,0.0,0.0009116800475908493,0.0012099960817897424,0.002276273937580658,0.40051420549137867,7711.883929572515,1.3171569243063084,0.0,13580.187637122257,0
2019-06-01,8564.0166015625,-0.001223600842426,1412.0,993.0,8281.923931847603,1.406515580736544,0.0,1.4971990215856172e-06,0.001200776105408438,0.0022645299996020456,0.000661152213416791,7633.618976777155,1.0849276021036298,0.0,11648.655048618513,0
2019-06-02,8742.9580078125,0.0206792679831426,1461.0,994.0,2582.861186943702,1.3607118412046544,0.0,0.00042763212431862663,0.0004742526178114657,0.002206189853276395,0.1938328760254035,7567.8359681671345,0.3412945520764569,0.0,3514.5298012622034,0
2019-06-03,8208.9951171875,-0.0630180586838609,1382.0,996.0,2280.025186991741,1.4413892908827786,0.0,0.0039712757202825365,0.0010087086744022154,0.0023346476748994727,1.7010171440337503,7030.81074168453,0.32429050798848047,0.0,3286.4038874729004,1
2019-06-04,7707.77099609375,-0.0630014783427022,1408.0,994.0,4249.174810957129,1.411931818181818,0.0,0.003969186273365974,0.0015620341418619535,0.0024657137519538885,1.6097514442707308,5294.10282134791,0.802624156414715,0.0,5999.545116607082,1
2019-06-05,7824.2314453125,0.0149964735399361,1419.0,997.0,6588.992221532897,1.405214940098661,0.0,0.0002248942186340036,0.0015872429470891651,0.002470816992846724,0.09102018453211877,5604.184861316492,1.1757271368783972,0.0,9258.950309891894,0
2019-06-06,7822.0234375,-0.0002822410658254,1433.0,998.0,4525.876025888418,1.3928820655966505,0.0,7.966001923825778e-08,0.0013580350347475456,0.0024640156396667314,3.232934805926481e-05,5523.802097349208,0.8193407269352244,0.0,6304.0115475738185,0
2019-06-07,8043.951171875,0.0279771290768078,1477.0,995.0,3066.273198573005,1.3473256601218686,0.0,0.0007827197513803645,0.0013396121352889049,0.0024677460418704254,0.31718002505116083,4510.732366104926,0.6797728062107952,0.0,4131.268561381367,0
2019-06-08,7954.1279296875,-0.0112293714137479,1416.0,987.0,6342.646927557065,1.3940677966101696,0.0,0.0001260987823478985,0.0013574123614783784,0.0024386616137211407,0.05170819175501969,4233.692794063421,1.4981358440675872,0.0,8842.07982697574,0
2019-06-09,7688.0771484375,-0.0340203238142553,1395.0,995.0,3328.770901310495,1.4265232974910391,0.0,0.0011573824324267862,0.0014616624054938298,0.0024419131685121673,0.4739654330673713,4340.251324687249,0.7669534900839782,0.0,4748.569242729665,0
2019-06-10,8000.32958984375,0.0398120330275908,1399.0,985.0,2579.112694216162,1.4081486776268763,0.0,0.0015849979737899808,0.0011207655845663217,0.002000597109616979,0.7922624531300227,4382.978111433595,0.5884384153067512,0.0,3631.7741298111787,0
2019-06-11,7927.71435546875,-0.0091179730179842,1426.0,997.0,5335.119011067771,1.398316970546985,0.0,8.313743195668791e-05,0.0005656157500792807,0.0019675330622201215,0.04225465561573712,4538.1129971636865,1.175624982102079,0.0,7460.187453063912,0
2019-06-12,8145.857421875,0.0271447396905522,1387.0,991.0,6337.012041375837,1.428983417447729,0.0,0.0007368368928678399,0.0006387504178269716,0.0015582961957900465,0.4728477775011625,4502.11582856982,1.4075630842640725,0.0,9055.485123292652,0
2019-06-13,8230.923828125,0.0103887534460547,1351.0,996.0,2720.248820821777,1.4744633604737232,0.0,0.00010792619816291342,0.0006541570661332109,0.0015447034653626034,0.06986855443972144,4244.169084988872,0.6409379000575114,0.0,4010.90721767356,0
2019-06-14,8693.8330078125,0.0547156649508107,1482.0,994.0,6141.516843799625,1.3414304993252362,0.0,0.002993803991009374,0.0009700262432230695,0.0016219273642384682,1.8458311124277955,4683.489605735532,1.311312154142192,0.0,8238.41800639248,0
2019-06-15,8838.375,0.0164891115914311,1507.0,998.0,5235.31139603952,1.3244857332448574,0.0,0.00027189080107466743,0.0009908536744697508,0.0015781532485010202,0.17228415639160385,4525.29881551874,1.1568984965337346,0.0,6934.095253148562,0
2019-06-16,8994.48828125,0.0175089403176933,1548.0,993.0,6649.886020952692,1.2829457364341086,0.0,0.00030656299104854593,0.000869308039987145,0.0014199537489778063,0.2158964623102928,4999.743832610483,1.3300453470394364,0.0,8531.442918354036,0
2019-06-17,9320.3525390625,0.0355884775215606,1470.0,995.0,4410.952432300415,1.3537414965986394,0.0,0.001266539732302624,0.0008238140054889512,0.001458873657130412,0.8681627268490771,5261.435223765376,0.838355362121838,0.0,5971.289347127773,0
2019-06-18,9081.7626953125,-0.025932150849556,1501.0,990.0,6206.596132369431,1.3191205862758162,0.0,0.0006724764476841279,0.000908005293450014,0.0010018501794929083,0.6712345432971878,5385.931955379899,1.1523718056203416,0.0,8187.248728908377,0
2019-06-19,9273.521484375,0.0208948838816382,1518.0,993.0,6342.768496586087,1.308300395256917,0.0,0.00043659617242714383,0.0008651137619584859,0.0009918763344813962,0.4401719823826815,5386.7543061242195,1.1774749944275298,0.0,8298.246531106699,0
2019-06-20,9527.16015625,0.0269834962641226,1486.0,996.0,5099.367533861361,1.3405114401076716,0.0,0.0007281090706359183,0.0009537113151689153,0.0010160288814981175,0.716622414869087,5726.628407987017,0.8904659374701516,0.0,6835.7605164547995,0
2019-06-21,10144.556640625,0.0627905867100171,1457.0,995.0,5746.218734560415,1.3658201784488675,0.0,0.003942657779388176,0.0010892618563658868,0.001103724179721352,3.5721404421741902,5670.1572495242735,1.0134143519639642,0.0,7848.301497443532,1
